pais,fecha_corte,casos_confirmados,muertes,recuperados,en_tratamiento,tasa_letalidad
Crucero Diamond Princess,2020-02-04,0,0,0,0,NaN
Crucero Diamond Princess,2020-02-05,0,0,0,0,NaN
Crucero Diamond Princess,2020-02-06,0,0,0,0,NaN
Crucero Diamond Princess,2020-02-07,61,0,0,61,0
Crucero Diamond Princess,2020-02-08,61,0,0,61,0
Crucero Diamond Princess,2020-02-09,64,0,0,64,0
Crucero Diamond Princess,2020-02-10,135,0,0,135,0
Crucero Diamond Princess,2020-02-11,135,0,0,135,0
Crucero Diamond Princess,2020-02-12,175,0,0,175,0
Crucero Diamond Princess,2020-02-13,175,0,0,175,0
Crucero Diamond Princess,2020-02-14,218,0,0,218,0
Crucero Diamond Princess,2020-02-15,285,0,0,285,0
Crucero Diamond Princess,2020-02-16,355,0,0,355,0
Crucero Diamond Princess,2020-02-17,454,0,0,454,0
Crucero Diamond Princess,2020-02-18,542,0,0,542,0
Crucero Diamond Princess,2020-02-19,621,0,1,620,0
Crucero Diamond Princess,2020-02-20,634,2,1,631,0.32
Crucero Diamond Princess,2020-02-21,634,2,1,631,0.32
Crucero Diamond Princess,2020-02-22,634,2,1,631,0.32
Crucero Diamond Princess,2020-02-23,691,3,0,688,0.43
Crucero Diamond Princess,2020-02-24,727,3,0,724,0.41
Crucero Diamond Princess,2020-02-25,727,3,0,724,0.41
Crucero Diamond Princess,2020-02-26,747,4,10,733,0.54
Crucero Diamond Princess,2020-02-27,747,4,10,733,0.54
Crucero Diamond Princess,2020-02-28,749,6,10,733,0.8
Crucero Diamond Princess,2020-02-29,749,6,10,733,0.8
Crucero Diamond Princess,2020-03-01,749,6,10,733,0.8
Crucero Diamond Princess,2020-03-02,750,6,10,734,0.8
Crucero Diamond Princess,2020-03-03,751,6,10,735,0.8
Crucero Diamond Princess,2020-03-04,751,6,10,735,0.8
Crucero Diamond Princess,2020-03-05,751,6,10,735,0.8
Crucero Diamond Princess,2020-03-06,741,6,40,695,0.81
Crucero Diamond Princess,2020-03-07,741,6,40,695,0.81
Crucero Diamond Princess,2020-03-08,741,6,40,695,0.81
Crucero Diamond Princess,2020-03-09,741,6,40,695,0.81
Crucero Diamond Princess,2020-03-10,742,6,40,696,0.81
Crucero Diamond Princess,2020-03-11,742,7,325,410,0.94
Crucero Diamond Princess,2020-03-12,742,7,325,410,0.94
Crucero Diamond Princess,2020-03-13,742,7,325,410,0.94
Crucero Diamond Princess,2020-03-14,742,7,325,410,0.94
Cuba,2020-01-22,0,0,0,0,NaN
Cuba,2020-01-23,0,0,0,0,NaN
Cuba,2020-01-24,0,0,0,0,NaN
Cuba,2020-01-25,0,0,0,0,NaN
Cuba,2020-01-26,0,0,0,0,NaN
Cuba,2020-01-27,0,0,0,0,NaN
Cuba,2020-01-28,0,0,0,0,NaN
Cuba,2020-01-29,0,0,0,0,NaN
Cuba,2020-01-30,0,0,0,0,NaN
Cuba,2020-01-31,0,0,0,0,NaN
Cuba,2020-02-01,0,0,0,0,NaN
Cuba,2020-02-02,0,0,0,0,NaN
Cuba,2020-02-03,0,0,0,0,NaN
Cuba,2020-02-04,0,0,0,0,NaN
Cuba,2020-02-05,0,0,0,0,NaN
Cuba,2020-02-06,0,0,0,0,NaN
Cuba,2020-02-07,0,0,0,0,NaN
Cuba,2020-02-08,0,0,0,0,NaN
Cuba,2020-02-09,0,0,0,0,NaN
Cuba,2020-02-10,0,0,0,0,NaN
Cuba,2020-02-11,0,0,0,0,NaN
Cuba,2020-02-12,0,0,0,0,NaN
Cuba,2020-02-13,0,0,0,0,NaN
Cuba,2020-02-14,0,0,0,0,NaN
Cuba,2020-02-15,0,0,0,0,NaN
Cuba,2020-02-16,0,0,0,0,NaN
Cuba,2020-02-17,0,0,0,0,NaN
Cuba,2020-02-18,0,0,0,0,NaN
Cuba,2020-02-19,0,0,0,0,NaN
Cuba,2020-02-20,0,0,0,0,NaN
Cuba,2020-02-21,0,0,0,0,NaN
Cuba,2020-02-22,0,0,0,0,NaN
Cuba,2020-02-23,0,0,0,0,NaN
Cuba,2020-02-24,0,0,0,0,NaN
Cuba,2020-02-25,0,0,0,0,NaN
Cuba,2020-02-26,0,0,0,0,NaN
Cuba,2020-02-27,0,0,0,0,NaN
Cuba,2020-02-28,0,0,0,0,NaN
Cuba,2020-02-29,0,0,0,0,NaN
Cuba,2020-03-01,0,0,0,0,NaN
Cuba,2020-03-02,0,0,0,0,NaN
Cuba,2020-03-03,0,0,0,0,NaN
Cuba,2020-03-04,0,0,0,0,NaN
Cuba,2020-03-05,0,0,0,0,NaN
Cuba,2020-03-06,0,0,0,0,NaN
Cuba,2020-03-07,0,0,0,0,NaN
Cuba,2020-03-08,0,0,0,0,NaN
Cuba,2020-03-09,0,0,0,0,NaN
Cuba,2020-03-10,0,0,0,0,NaN
Cuba,2020-03-11,0,0,0,0,NaN
Cuba,2020-03-12,3,0,0,3,0
Cuba,2020-03-13,4,0,0,4,0
Cuba,2020-03-14,4,0,0,4,0
Curacao,2020-01-22,0,0,0,0,NaN
Curacao,2020-01-23,0,0,0,0,NaN
Curacao,2020-01-24,0,0,0,0,NaN
Curacao,2020-01-25,0,0,0,0,NaN
Curacao,2020-01-26,0,0,0,0,NaN
Curacao,2020-01-27,0,0,0,0,NaN
Curacao,2020-01-28,0,0,0,0,NaN
Curacao,2020-01-29,0,0,0,0,NaN
Curacao,2020-01-30,0,0,0,0,NaN
Curacao,2020-01-31,0,0,0,0,NaN
Curacao,2020-02-01,0,0,0,0,NaN
Curacao,2020-02-02,0,0,0,0,NaN
Curacao,2020-02-03,0,0,0,0,NaN
Curacao,2020-02-04,0,0,0,0,NaN
Curacao,2020-02-05,0,0,0,0,NaN
Curacao,2020-02-06,0,0,0,0,NaN
Curacao,2020-02-07,0,0,0,0,NaN
Curacao,2020-02-08,0,0,0,0,NaN
Curacao,2020-02-09,0,0,0,0,NaN
Curacao,2020-02-10,0,0,0,0,NaN
Curacao,2020-02-11,0,0,0,0,NaN
Curacao,2020-02-12,0,0,0,0,NaN
Curacao,2020-02-13,0,0,0,0,NaN
Curacao,2020-02-14,0,0,0,0,NaN
Curacao,2020-02-15,0,0,0,0,NaN
Curacao,2020-02-16,0,0,0,0,NaN
Curacao,2020-02-17,0,0,0,0,NaN
Curacao,2020-02-18,0,0,0,0,NaN
Curacao,2020-02-19,0,0,0,0,NaN
Curacao,2020-02-20,0,0,0,0,NaN
Curacao,2020-02-21,0,0,0,0,NaN
Curacao,2020-02-22,0,0,0,0,NaN
Curacao,2020-02-23,0,0,0,0,NaN
Curacao,2020-02-24,0,0,0,0,NaN
Curacao,2020-02-25,0,0,0,0,NaN
Curacao,2020-02-26,0,0,0,0,NaN
Curacao,2020-02-27,0,0,0,0,NaN
Curacao,2020-02-28,0,0,0,0,NaN
Curacao,2020-02-29,0,0,0,0,NaN
Curacao,2020-03-01,0,0,0,0,NaN
Curacao,2020-03-02,0,0,0,0,NaN
Curacao,2020-03-03,0,0,0,0,NaN
Curacao,2020-03-04,0,0,0,0,NaN
Curacao,2020-03-05,0,0,0,0,NaN
Curacao,2020-03-06,0,0,0,0,NaN
Curacao,2020-03-07,0,0,0,0,NaN
Curacao,2020-03-08,0,0,0,0,NaN
Curacao,2020-03-09,0,0,0,0,NaN
Curacao,2020-03-10,0,0,0,0,NaN
Curacao,2020-03-11,0,0,0,0,NaN
Curacao,2020-03-12,0,0,0,0,NaN
Curacao,2020-03-13,0,0,0,0,NaN
Curacao,2020-03-14,1,0,0,1,0
Dinamarca,2020-01-22,0,0,0,0,NaN
Dinamarca,2020-01-23,0,0,0,0,NaN
Dinamarca,2020-01-24,0,0,0,0,NaN
Dinamarca,2020-01-25,0,0,0,0,NaN
Dinamarca,2020-01-26,0,0,0,0,NaN
Dinamarca,2020-01-27,0,0,0,0,NaN
Dinamarca,2020-01-28,0,0,0,0,NaN
Dinamarca,2020-01-29,0,0,0,0,NaN
Dinamarca,2020-01-30,0,0,0,0,NaN
Dinamarca,2020-01-31,0,0,0,0,NaN
Dinamarca,2020-02-01,0,0,0,0,NaN
Dinamarca,2020-02-02,0,0,0,0,NaN
Dinamarca,2020-02-03,0,0,0,0,NaN
Dinamarca,2020-02-04,0,0,0,0,NaN
Dinamarca,2020-02-05,0,0,0,0,NaN
Dinamarca,2020-02-06,0,0,0,0,NaN
Dinamarca,2020-02-07,0,0,0,0,NaN
Dinamarca,2020-02-08,0,0,0,0,NaN
Dinamarca,2020-02-09,0,0,0,0,NaN
Dinamarca,2020-02-10,0,0,0,0,NaN
Dinamarca,2020-02-11,0,0,0,0,NaN
Dinamarca,2020-02-12,0,0,0,0,NaN
Dinamarca,2020-02-13,0,0,0,0,NaN
Dinamarca,2020-02-14,0,0,0,0,NaN
Dinamarca,2020-02-15,0,0,0,0,NaN
Dinamarca,2020-02-16,0,0,0,0,NaN
Dinamarca,2020-02-17,0,0,0,0,NaN
Dinamarca,2020-02-18,0,0,0,0,NaN
Dinamarca,2020-02-19,0,0,0,0,NaN
Dinamarca,2020-02-20,0,0,0,0,NaN
Dinamarca,2020-02-21,0,0,0,0,NaN
Dinamarca,2020-02-22,0,0,0,0,NaN
Dinamarca,2020-02-23,0,0,0,0,NaN
Dinamarca,2020-02-24,0,0,0,0,NaN
Dinamarca,2020-02-25,0,0,0,0,NaN
Dinamarca,2020-02-26,0,0,0,0,NaN
Dinamarca,2020-02-27,1,0,0,1,0
Dinamarca,2020-02-28,1,0,0,1,0
Dinamarca,2020-02-29,3,0,0,3,0
Dinamarca,2020-03-01,4,0,0,4,0
Dinamarca,2020-03-02,4,0,0,4,0
Dinamarca,2020-03-03,6,0,0,6,0
Dinamarca,2020-03-04,11,0,0,11,0
Dinamarca,2020-03-05,11,0,0,11,0
Dinamarca,2020-03-06,24,0,1,23,0
Dinamarca,2020-03-07,24,0,1,23,0
Dinamarca,2020-03-08,37,0,1,36,0
Dinamarca,2020-03-09,92,0,1,91,0
Dinamarca,2020-03-10,264,0,1,263,0
Dinamarca,2020-03-11,444,0,1,443,0
Dinamarca,2020-03-12,617,0,1,616,0
Dinamarca,2020-03-13,804,0,1,803,0
Dinamarca,2020-03-14,836,1,1,834,0.12
EAU,2020-01-22,0,0,0,0,NaN
EAU,2020-01-23,0,0,0,0,NaN
EAU,2020-01-24,0,0,0,0,NaN
EAU,2020-01-25,0,0,0,0,NaN
EAU,2020-01-26,0,0,0,0,NaN
EAU,2020-01-27,0,0,0,0,NaN
EAU,2020-01-28,0,0,0,0,NaN
EAU,2020-01-29,4,0,0,4,0
EAU,2020-01-30,4,0,0,4,0
EAU,2020-01-31,4,0,0,4,0
EAU,2020-02-01,4,0,0,4,0
EAU,2020-02-02,5,0,0,5,0
EAU,2020-02-03,5,0,0,5,0
EAU,2020-02-04,5,0,0,5,0
EAU,2020-02-05,5,0,0,5,0
EAU,2020-02-06,5,0,0,5,0
EAU,2020-02-07,5,0,0,5,0
EAU,2020-02-08,7,0,0,7,0
EAU,2020-02-09,7,0,0,7,0
EAU,2020-02-10,8,0,0,8,0
EAU,2020-02-11,8,0,0,8,0
EAU,2020-02-12,8,0,1,7,0
EAU,2020-02-13,8,0,1,7,0
EAU,2020-02-14,8,0,1,7,0
EAU,2020-02-15,8,0,3,5,0
EAU,2020-02-16,9,0,4,5,0
EAU,2020-02-17,9,0,4,5,0
EAU,2020-02-18,9,0,4,5,0
EAU,2020-02-19,9,0,4,5,0
EAU,2020-02-20,9,0,4,5,0
EAU,2020-02-21,9,0,4,5,0
EAU,2020-02-22,13,0,4,9,0
EAU,2020-02-23,13,0,4,9,0
EAU,2020-02-24,13,0,4,9,0
EAU,2020-02-25,13,0,4,9,0
EAU,2020-02-26,13,0,4,9,0
EAU,2020-02-27,13,0,4,9,0
EAU,2020-02-28,19,0,5,14,0
EAU,2020-02-29,21,0,5,16,0
EAU,2020-03-01,21,0,5,16,0
EAU,2020-03-02,21,0,5,16,0
EAU,2020-03-03,27,0,5,22,0
EAU,2020-03-04,27,0,5,22,0
EAU,2020-03-05,29,0,5,24,0
EAU,2020-03-06,29,0,5,24,0
EAU,2020-03-07,45,0,7,38,0
EAU,2020-03-08,45,0,7,38,0
EAU,2020-03-09,45,0,7,38,0
EAU,2020-03-10,74,0,12,62,0
EAU,2020-03-11,74,0,17,57,0
EAU,2020-03-12,85,0,17,68,0
EAU,2020-03-13,85,0,17,68,0
EAU,2020-03-14,85,0,17,68,0
Ecuador,2020-01-22,0,0,0,0,NaN
Ecuador,2020-01-23,0,0,0,0,NaN
Ecuador,2020-01-24,0,0,0,0,NaN
Ecuador,2020-01-25,0,0,0,0,NaN
Ecuador,2020-01-26,0,0,0,0,NaN
Ecuador,2020-01-27,0,0,0,0,NaN
Ecuador,2020-01-28,0,0,0,0,NaN
Ecuador,2020-01-29,0,0,0,0,NaN
Ecuador,2020-01-30,0,0,0,0,NaN
Ecuador,2020-01-31,0,0,0,0,NaN
Ecuador,2020-02-01,0,0,0,0,NaN
Ecuador,2020-02-02,0,0,0,0,NaN
Ecuador,2020-02-03,0,0,0,0,NaN
Ecuador,2020-02-04,0,0,0,0,NaN
Ecuador,2020-02-05,0,0,0,0,NaN
Ecuador,2020-02-06,0,0,0,0,NaN
Ecuador,2020-02-07,0,0,0,0,NaN
Ecuador,2020-02-08,0,0,0,0,NaN
Ecuador,2020-02-09,0,0,0,0,NaN
Ecuador,2020-02-10,0,0,0,0,NaN
Ecuador,2020-02-11,0,0,0,0,NaN
Ecuador,2020-02-12,0,0,0,0,NaN
Ecuador,2020-02-13,0,0,0,0,NaN
Ecuador,2020-02-14,0,0,0,0,NaN
Ecuador,2020-02-15,0,0,0,0,NaN
Ecuador,2020-02-16,0,0,0,0,NaN
Ecuador,2020-02-17,0,0,0,0,NaN
Ecuador,2020-02-18,0,0,0,0,NaN
Ecuador,2020-02-19,0,0,0,0,NaN
Ecuador,2020-02-20,0,0,0,0,NaN
Ecuador,2020-02-21,0,0,0,0,NaN
Ecuador,2020-02-22,0,0,0,0,NaN
Ecuador,2020-02-23,0,0,0,0,NaN
Ecuador,2020-02-24,0,0,0,0,NaN
Ecuador,2020-02-25,0,0,0,0,NaN
Ecuador,2020-02-26,0,0,0,0,NaN
Ecuador,2020-02-27,0,0,0,0,NaN
Ecuador,2020-02-28,0,0,0,0,NaN
Ecuador,2020-02-29,0,0,0,0,NaN
Ecuador,2020-03-01,6,0,0,6,0
Ecuador,2020-03-02,6,0,0,6,0
Ecuador,2020-03-03,7,0,0,7,0
Ecuador,2020-03-04,10,0,0,10,0
Ecuador,2020-03-05,13,0,0,13,0
Ecuador,2020-03-06,13,0,0,13,0
Ecuador,2020-03-07,13,0,0,13,0
Ecuador,2020-03-08,14,0,0,14,0
Ecuador,2020-03-09,15,0,0,15,0
Ecuador,2020-03-10,15,0,0,15,0
Ecuador,2020-03-11,17,0,0,17,0
Ecuador,2020-03-12,17,0,0,17,0
Ecuador,2020-03-13,17,0,0,17,0
Ecuador,2020-03-14,28,2,0,26,7.14
EEUU,2020-01-22,1,0,0,1,0
EEUU,2020-01-23,1,0,0,1,0
EEUU,2020-01-24,2,0,0,2,0
EEUU,2020-01-25,2,0,0,2,0
EEUU,2020-01-26,5,0,0,5,0
EEUU,2020-01-27,5,0,0,5,0
EEUU,2020-01-28,5,0,0,5,0
EEUU,2020-01-29,5,0,0,5,0
EEUU,2020-01-30,5,0,0,5,0
EEUU,2020-01-31,7,0,0,7,0
EEUU,2020-02-01,8,0,0,8,0
EEUU,2020-02-02,8,0,0,8,0
EEUU,2020-02-03,11,0,0,11,0
EEUU,2020-02-04,11,0,0,11,0
EEUU,2020-02-05,11,0,0,11,0
EEUU,2020-02-06,11,0,0,11,0
EEUU,2020-02-07,11,0,0,11,0
EEUU,2020-02-08,11,0,0,11,0
EEUU,2020-02-09,11,0,3,8,0
EEUU,2020-02-10,11,0,3,8,0
EEUU,2020-02-11,12,0,3,9,0
EEUU,2020-02-12,12,0,3,9,0
EEUU,2020-02-13,13,0,3,10,0
EEUU,2020-02-14,13,0,3,10,0
EEUU,2020-02-15,13,0,3,10,0
EEUU,2020-02-16,13,0,3,10,0
EEUU,2020-02-17,13,0,3,10,0
EEUU,2020-02-18,13,0,3,10,0
EEUU,2020-02-19,13,0,3,10,0
EEUU,2020-02-20,13,0,3,10,0
EEUU,2020-02-21,15,0,5,10,0
EEUU,2020-02-22,15,0,5,10,0
EEUU,2020-02-23,15,0,5,10,0
EEUU,2020-02-24,15,0,5,10,0
EEUU,2020-02-25,15,0,6,9,0
EEUU,2020-02-26,15,0,6,9,0
EEUU,2020-02-27,16,0,6,10,0
EEUU,2020-02-28,16,0,7,9,0
EEUU,2020-02-29,24,1,7,16,4.17
EEUU,2020-03-01,30,1,7,22,3.33
EEUU,2020-03-02,53,6,7,40,11.32
EEUU,2020-03-03,73,7,7,59,9.59
EEUU,2020-03-04,104,11,7,86,10.58
EEUU,2020-03-05,172,12,7,153,6.98
EEUU,2020-03-06,217,14,7,196,6.45
EEUU,2020-03-07,357,17,7,333,4.76
EEUU,2020-03-08,473,21,7,445,4.44
EEUU,2020-03-09,538,22,7,509,4.09
EEUU,2020-03-10,913,28,8,877,3.07
EEUU,2020-03-11,1235,36,8,1191,2.91
EEUU,2020-03-12,1617,40,12,1565,2.47
EEUU,2020-03-13,2133,47,12,2074,2.2
EEUU,2020-03-14,2681,54,12,2615,2.01
Egipto,2020-01-22,0,0,0,0,NaN
Egipto,2020-01-23,0,0,0,0,NaN
Egipto,2020-01-24,0,0,0,0,NaN
Egipto,2020-01-25,0,0,0,0,NaN
Egipto,2020-01-26,0,0,0,0,NaN
Egipto,2020-01-27,0,0,0,0,NaN
Egipto,2020-01-28,0,0,0,0,NaN
Egipto,2020-01-29,0,0,0,0,NaN
Egipto,2020-01-30,0,0,0,0,NaN
Egipto,2020-01-31,0,0,0,0,NaN
Egipto,2020-02-01,0,0,0,0,NaN
Egipto,2020-02-02,0,0,0,0,NaN
Egipto,2020-02-03,0,0,0,0,NaN
Egipto,2020-02-04,0,0,0,0,NaN
Egipto,2020-02-05,0,0,0,0,NaN
Egipto,2020-02-06,0,0,0,0,NaN
Egipto,2020-02-07,0,0,0,0,NaN
Egipto,2020-02-08,0,0,0,0,NaN
Egipto,2020-02-09,0,0,0,0,NaN
Egipto,2020-02-10,0,0,0,0,NaN
Egipto,2020-02-11,0,0,0,0,NaN
Egipto,2020-02-12,0,0,0,0,NaN
Egipto,2020-02-13,0,0,0,0,NaN
Egipto,2020-02-14,1,0,0,1,0
Egipto,2020-02-15,1,0,0,1,0
Egipto,2020-02-16,1,0,0,1,0
Egipto,2020-02-17,1,0,0,1,0
Egipto,2020-02-18,1,0,0,1,0
Egipto,2020-02-19,1,0,0,1,0
Egipto,2020-02-20,1,0,0,1,0
Egipto,2020-02-21,1,0,0,1,0
Egipto,2020-02-22,1,0,0,1,0
Egipto,2020-02-23,1,0,0,1,0
Egipto,2020-02-24,1,0,0,1,0
Egipto,2020-02-25,1,0,0,1,0
Egipto,2020-02-26,1,0,0,1,0
Egipto,2020-02-27,1,0,0,1,0
Egipto,2020-02-28,1,0,1,0,0
Egipto,2020-02-29,1,0,1,0,0
Egipto,2020-03-01,2,0,1,1,0
Egipto,2020-03-02,2,0,1,1,0
Egipto,2020-03-03,2,0,1,1,0
Egipto,2020-03-04,2,0,1,1,0
Egipto,2020-03-05,3,0,1,2,0
Egipto,2020-03-06,15,0,1,14,0
Egipto,2020-03-07,15,0,1,14,0
Egipto,2020-03-08,49,1,1,47,2.04
Egipto,2020-03-09,55,1,1,53,1.82
Egipto,2020-03-10,59,1,1,57,1.69
Egipto,2020-03-11,60,1,27,32,1.67
Egipto,2020-03-12,67,1,27,39,1.49
Egipto,2020-03-13,80,2,27,51,2.5
Egipto,2020-03-14,109,2,27,80,1.83
Eslovaquia,2020-01-22,0,0,0,0,NaN
Eslovaquia,2020-01-23,0,0,0,0,NaN
Eslovaquia,2020-01-24,0,0,0,0,NaN
Eslovaquia,2020-01-25,0,0,0,0,NaN
Eslovaquia,2020-01-26,0,0,0,0,NaN
Eslovaquia,2020-01-27,0,0,0,0,NaN
Eslovaquia,2020-01-28,0,0,0,0,NaN
Eslovaquia,2020-01-29,0,0,0,0,NaN
Eslovaquia,2020-01-30,0,0,0,0,NaN
Eslovaquia,2020-01-31,0,0,0,0,NaN
Eslovaquia,2020-02-01,0,0,0,0,NaN
Eslovaquia,2020-02-02,0,0,0,0,NaN
Eslovaquia,2020-02-03,0,0,0,0,NaN
Eslovaquia,2020-02-04,0,0,0,0,NaN
Eslovaquia,2020-02-05,0,0,0,0,NaN
Eslovaquia,2020-02-06,0,0,0,0,NaN
Eslovaquia,2020-02-07,0,0,0,0,NaN
Eslovaquia,2020-02-08,0,0,0,0,NaN
Eslovaquia,2020-02-09,0,0,0,0,NaN
Eslovaquia,2020-02-10,0,0,0,0,NaN
Eslovaquia,2020-02-11,0,0,0,0,NaN
Eslovaquia,2020-02-12,0,0,0,0,NaN
Eslovaquia,2020-02-13,0,0,0,0,NaN
Eslovaquia,2020-02-14,0,0,0,0,NaN
Eslovaquia,2020-02-15,0,0,0,0,NaN
Eslovaquia,2020-02-16,0,0,0,0,NaN
Eslovaquia,2020-02-17,0,0,0,0,NaN
Eslovaquia,2020-02-18,0,0,0,0,NaN
Eslovaquia,2020-02-19,0,0,0,0,NaN
Eslovaquia,2020-02-20,0,0,0,0,NaN
Eslovaquia,2020-02-21,0,0,0,0,NaN
Eslovaquia,2020-02-22,0,0,0,0,NaN
Eslovaquia,2020-02-23,0,0,0,0,NaN
Eslovaquia,2020-02-24,0,0,0,0,NaN
Eslovaquia,2020-02-25,0,0,0,0,NaN
Eslovaquia,2020-02-26,0,0,0,0,NaN
Eslovaquia,2020-02-27,0,0,0,0,NaN
Eslovaquia,2020-02-28,0,0,0,0,NaN
Eslovaquia,2020-02-29,0,0,0,0,NaN
Eslovaquia,2020-03-01,0,0,0,0,NaN
Eslovaquia,2020-03-02,0,0,0,0,NaN
Eslovaquia,2020-03-03,0,0,0,0,NaN
Eslovaquia,2020-03-04,0,0,0,0,NaN
Eslovaquia,2020-03-05,0,0,0,0,NaN
Eslovaquia,2020-03-06,1,0,0,1,0
Eslovaquia,2020-03-07,1,0,0,1,0
Eslovaquia,2020-03-08,3,0,0,3,0
Eslovaquia,2020-03-09,3,0,0,3,0
Eslovaquia,2020-03-10,7,0,0,7,0
Eslovaquia,2020-03-11,10,0,0,10,0
Eslovaquia,2020-03-12,16,0,0,16,0
Eslovaquia,2020-03-13,32,0,0,32,0
Eslovaquia,2020-03-14,44,0,0,44,0
Eslovenia,2020-01-22,0,0,0,0,NaN
Eslovenia,2020-01-23,0,0,0,0,NaN
Eslovenia,2020-01-24,0,0,0,0,NaN
Eslovenia,2020-01-25,0,0,0,0,NaN
Eslovenia,2020-01-26,0,0,0,0,NaN
Eslovenia,2020-01-27,0,0,0,0,NaN
Eslovenia,2020-01-28,0,0,0,0,NaN
Eslovenia,2020-01-29,0,0,0,0,NaN
Eslovenia,2020-01-30,0,0,0,0,NaN
Eslovenia,2020-01-31,0,0,0,0,NaN
Eslovenia,2020-02-01,0,0,0,0,NaN
Eslovenia,2020-02-02,0,0,0,0,NaN
Eslovenia,2020-02-03,0,0,0,0,NaN
Eslovenia,2020-02-04,0,0,0,0,NaN
Eslovenia,2020-02-05,0,0,0,0,NaN
Eslovenia,2020-02-06,0,0,0,0,NaN
Eslovenia,2020-02-07,0,0,0,0,NaN
Eslovenia,2020-02-08,0,0,0,0,NaN
Eslovenia,2020-02-09,0,0,0,0,NaN
Eslovenia,2020-02-10,0,0,0,0,NaN
Eslovenia,2020-02-11,0,0,0,0,NaN
Eslovenia,2020-02-12,0,0,0,0,NaN
Eslovenia,2020-02-13,0,0,0,0,NaN
Eslovenia,2020-02-14,0,0,0,0,NaN
Eslovenia,2020-02-15,0,0,0,0,NaN
Eslovenia,2020-02-16,0,0,0,0,NaN
Eslovenia,2020-02-17,0,0,0,0,NaN
Eslovenia,2020-02-18,0,0,0,0,NaN
Eslovenia,2020-02-19,0,0,0,0,NaN
Eslovenia,2020-02-20,0,0,0,0,NaN
Eslovenia,2020-02-21,0,0,0,0,NaN
Eslovenia,2020-02-22,0,0,0,0,NaN
Eslovenia,2020-02-23,0,0,0,0,NaN
Eslovenia,2020-02-24,0,0,0,0,NaN
Eslovenia,2020-02-25,0,0,0,0,NaN
Eslovenia,2020-02-26,0,0,0,0,NaN
Eslovenia,2020-02-27,0,0,0,0,NaN
Eslovenia,2020-02-28,0,0,0,0,NaN
Eslovenia,2020-02-29,0,0,0,0,NaN
Eslovenia,2020-03-01,0,0,0,0,NaN
Eslovenia,2020-03-02,0,0,0,0,NaN
Eslovenia,2020-03-03,0,0,0,0,NaN
Eslovenia,2020-03-04,0,0,0,0,NaN
Eslovenia,2020-03-05,2,0,0,2,0
Eslovenia,2020-03-06,7,0,0,7,0
Eslovenia,2020-03-07,7,0,0,7,0
Eslovenia,2020-03-08,16,0,0,16,0
Eslovenia,2020-03-09,16,0,0,16,0
Eslovenia,2020-03-10,31,0,0,31,0
Eslovenia,2020-03-11,57,0,0,57,0
Eslovenia,2020-03-12,89,0,0,89,0
Eslovenia,2020-03-13,141,0,0,141,0
Eslovenia,2020-03-14,181,1,0,180,0.55
España,2020-01-22,0,0,0,0,NaN
España,2020-01-23,0,0,0,0,NaN
España,2020-01-24,0,0,0,0,NaN
España,2020-01-25,0,0,0,0,NaN
España,2020-01-26,0,0,0,0,NaN
España,2020-01-27,0,0,0,0,NaN
España,2020-01-28,0,0,0,0,NaN
España,2020-01-29,0,0,0,0,NaN
España,2020-01-30,0,0,0,0,NaN
España,2020-01-31,0,0,0,0,NaN
España,2020-02-01,1,0,0,1,0
España,2020-02-02,1,0,0,1,0
España,2020-02-03,1,0,0,1,0
España,2020-02-04,1,0,0,1,0
España,2020-02-05,1,0,0,1,0
España,2020-02-06,1,0,0,1,0
España,2020-02-07,1,0,0,1,0
España,2020-02-08,1,0,0,1,0
España,2020-02-09,2,0,0,2,0
España,2020-02-10,2,0,0,2,0
España,2020-02-11,2,0,0,2,0
España,2020-02-12,2,0,0,2,0
España,2020-02-13,2,0,0,2,0
España,2020-02-14,2,0,0,2,0
España,2020-02-15,2,0,2,0,0
España,2020-02-16,2,0,2,0,0
España,2020-02-17,2,0,2,0,0
España,2020-02-18,2,0,2,0,0
España,2020-02-19,2,0,2,0,0
España,2020-02-20,2,0,2,0,0
España,2020-02-21,2,0,2,0,0
España,2020-02-22,2,0,2,0,0
España,2020-02-23,2,0,2,0,0
España,2020-02-24,2,0,2,0,0
España,2020-02-25,6,0,2,4,0
España,2020-02-26,13,0,2,11,0
España,2020-02-27,15,0,2,13,0
España,2020-02-28,32,0,2,30,0
España,2020-02-29,45,0,2,43,0
España,2020-03-01,84,0,2,82,0
España,2020-03-02,120,0,2,118,0
España,2020-03-03,165,1,2,162,0.61
España,2020-03-04,222,2,2,218,0.9
España,2020-03-05,259,3,2,254,1.16
España,2020-03-06,400,5,2,393,1.25
España,2020-03-07,500,10,30,460,2
España,2020-03-08,673,17,30,626,2.53
España,2020-03-09,1073,28,32,1013,2.61
España,2020-03-10,1695,35,32,1628,2.06
España,2020-03-11,2277,54,183,2040,2.37
España,2020-03-12,2277,55,183,2039,2.42
España,2020-03-13,5232,133,193,4906,2.54
España,2020-03-14,6391,195,517,5679,3.05
Estonia,2020-01-22,0,0,0,0,NaN
Estonia,2020-01-23,0,0,0,0,NaN
Estonia,2020-01-24,0,0,0,0,NaN
Estonia,2020-01-25,0,0,0,0,NaN
Estonia,2020-01-26,0,0,0,0,NaN
Estonia,2020-01-27,0,0,0,0,NaN
Estonia,2020-01-28,0,0,0,0,NaN
