pais,fecha_corte,casos_confirmados,muertes,recuperados,total_casos,cambio_diario_casos,en_tratamiento,por_casos_conf_fallecieron
Kirguistán,2020-03-12,0,0,0,16,0,0,NaN
Kirguistán,2020-03-13,0,0,0,16,0,0,NaN
Kirguistán,2020-03-14,0,0,0,16,0,0,NaN
Kirguistán,2020-03-15,0,0,0,16,0,0,NaN
Kirguistán,2020-03-16,0,0,0,16,0,0,NaN
Kirguistán,2020-03-17,0,0,0,16,0,0,NaN
Kirguistán,2020-03-18,3,0,0,16,3,3,0
Kirguistán,2020-03-19,3,0,0,16,0,3,0
Kirguistán,2020-03-20,6,0,0,16,3,6,0
Kirguistán,2020-03-21,14,0,0,16,8,14,0
Kirguistán,2020-03-22,14,0,0,16,0,14,0
Kirguistán,2020-03-23,16,0,0,16,2,16,0
Kuwait,2020-01-22,0,0,0,189,NA,0,NaN
Kuwait,2020-01-23,0,0,0,189,0,0,NaN
Kuwait,2020-01-24,0,0,0,189,0,0,NaN
Kuwait,2020-01-25,0,0,0,189,0,0,NaN
Kuwait,2020-01-26,0,0,0,189,0,0,NaN
Kuwait,2020-01-27,0,0,0,189,0,0,NaN
Kuwait,2020-01-28,0,0,0,189,0,0,NaN
Kuwait,2020-01-29,0,0,0,189,0,0,NaN
Kuwait,2020-01-30,0,0,0,189,0,0,NaN
Kuwait,2020-01-31,0,0,0,189,0,0,NaN
Kuwait,2020-02-01,0,0,0,189,0,0,NaN
Kuwait,2020-02-02,0,0,0,189,0,0,NaN
Kuwait,2020-02-03,0,0,0,189,0,0,NaN
Kuwait,2020-02-04,0,0,0,189,0,0,NaN
Kuwait,2020-02-05,0,0,0,189,0,0,NaN
Kuwait,2020-02-06,0,0,0,189,0,0,NaN
Kuwait,2020-02-07,0,0,0,189,0,0,NaN
Kuwait,2020-02-08,0,0,0,189,0,0,NaN
Kuwait,2020-02-09,0,0,0,189,0,0,NaN
Kuwait,2020-02-10,0,0,0,189,0,0,NaN
Kuwait,2020-02-11,0,0,0,189,0,0,NaN
Kuwait,2020-02-12,0,0,0,189,0,0,NaN
Kuwait,2020-02-13,0,0,0,189,0,0,NaN
Kuwait,2020-02-14,0,0,0,189,0,0,NaN
Kuwait,2020-02-15,0,0,0,189,0,0,NaN
Kuwait,2020-02-16,0,0,0,189,0,0,NaN
Kuwait,2020-02-17,0,0,0,189,0,0,NaN
Kuwait,2020-02-18,0,0,0,189,0,0,NaN
Kuwait,2020-02-19,0,0,0,189,0,0,NaN
Kuwait,2020-02-20,0,0,0,189,0,0,NaN
Kuwait,2020-02-21,0,0,0,189,0,0,NaN
Kuwait,2020-02-22,0,0,0,189,0,0,NaN
Kuwait,2020-02-23,0,0,0,189,0,0,NaN
Kuwait,2020-02-24,1,0,0,189,1,1,0
Kuwait,2020-02-25,11,0,0,189,10,11,0
Kuwait,2020-02-26,26,0,0,189,15,26,0
Kuwait,2020-02-27,43,0,0,189,17,43,0
Kuwait,2020-02-28,45,0,0,189,2,45,0
Kuwait,2020-02-29,45,0,0,189,0,45,0
Kuwait,2020-03-01,45,0,0,189,0,45,0
Kuwait,2020-03-02,56,0,0,189,11,56,0
Kuwait,2020-03-03,56,0,0,189,0,56,0
Kuwait,2020-03-04,56,0,0,189,0,56,0
Kuwait,2020-03-05,58,0,0,189,2,58,0
Kuwait,2020-03-06,58,0,0,189,0,58,0
Kuwait,2020-03-07,61,0,0,189,3,61,0
Kuwait,2020-03-08,64,0,1,189,3,63,0
Kuwait,2020-03-09,64,0,1,189,0,63,0
Kuwait,2020-03-10,69,0,1,189,5,68,0
Kuwait,2020-03-11,72,0,2,189,3,70,0
Kuwait,2020-03-12,80,0,5,189,8,75,0
Kuwait,2020-03-13,80,0,5,189,0,75,0
Kuwait,2020-03-14,104,0,5,189,24,99,0
Kuwait,2020-03-15,112,0,5,189,8,107,0
Kuwait,2020-03-16,123,0,9,189,11,114,0
Kuwait,2020-03-17,130,0,9,189,7,121,0
Kuwait,2020-03-18,142,0,15,189,12,127,0
Kuwait,2020-03-19,148,0,18,189,6,130,0
Kuwait,2020-03-20,159,0,18,189,11,141,0
Kuwait,2020-03-21,176,0,27,189,17,149,0
Kuwait,2020-03-22,188,0,27,189,12,161,0
Kuwait,2020-03-23,189,0,27,189,1,162,0
Letonia,2020-01-22,0,0,0,180,NA,0,NaN
Letonia,2020-01-23,0,0,0,180,0,0,NaN
Letonia,2020-01-24,0,0,0,180,0,0,NaN
Letonia,2020-01-25,0,0,0,180,0,0,NaN
Letonia,2020-01-26,0,0,0,180,0,0,NaN
Letonia,2020-01-27,0,0,0,180,0,0,NaN
Letonia,2020-01-28,0,0,0,180,0,0,NaN
Letonia,2020-01-29,0,0,0,180,0,0,NaN
Letonia,2020-01-30,0,0,0,180,0,0,NaN
Letonia,2020-01-31,0,0,0,180,0,0,NaN
Letonia,2020-02-01,0,0,0,180,0,0,NaN
Letonia,2020-02-02,0,0,0,180,0,0,NaN
Letonia,2020-02-03,0,0,0,180,0,0,NaN
Letonia,2020-02-04,0,0,0,180,0,0,NaN
Letonia,2020-02-05,0,0,0,180,0,0,NaN
Letonia,2020-02-06,0,0,0,180,0,0,NaN
Letonia,2020-02-07,0,0,0,180,0,0,NaN
Letonia,2020-02-08,0,0,0,180,0,0,NaN
Letonia,2020-02-09,0,0,0,180,0,0,NaN
Letonia,2020-02-10,0,0,0,180,0,0,NaN
Letonia,2020-02-11,0,0,0,180,0,0,NaN
Letonia,2020-02-12,0,0,0,180,0,0,NaN
Letonia,2020-02-13,0,0,0,180,0,0,NaN
Letonia,2020-02-14,0,0,0,180,0,0,NaN
Letonia,2020-02-15,0,0,0,180,0,0,NaN
Letonia,2020-02-16,0,0,0,180,0,0,NaN
Letonia,2020-02-17,0,0,0,180,0,0,NaN
Letonia,2020-02-18,0,0,0,180,0,0,NaN
Letonia,2020-02-19,0,0,0,180,0,0,NaN
Letonia,2020-02-20,0,0,0,180,0,0,NaN
Letonia,2020-02-21,0,0,0,180,0,0,NaN
Letonia,2020-02-22,0,0,0,180,0,0,NaN
Letonia,2020-02-23,0,0,0,180,0,0,NaN
Letonia,2020-02-24,0,0,0,180,0,0,NaN
Letonia,2020-02-25,0,0,0,180,0,0,NaN
Letonia,2020-02-26,0,0,0,180,0,0,NaN
Letonia,2020-02-27,0,0,0,180,0,0,NaN
Letonia,2020-02-28,0,0,0,180,0,0,NaN
Letonia,2020-02-29,0,0,0,180,0,0,NaN
Letonia,2020-03-01,0,0,0,180,0,0,NaN
Letonia,2020-03-02,1,0,0,180,1,1,0
Letonia,2020-03-03,1,0,0,180,0,1,0
Letonia,2020-03-04,1,0,0,180,0,1,0
Letonia,2020-03-05,1,0,0,180,0,1,0
Letonia,2020-03-06,1,0,0,180,0,1,0
Letonia,2020-03-07,1,0,0,180,0,1,0
Letonia,2020-03-08,2,0,0,180,1,2,0
Letonia,2020-03-09,6,0,0,180,4,6,0
Letonia,2020-03-10,8,0,1,180,2,7,0
Letonia,2020-03-11,10,0,1,180,2,9,0
Letonia,2020-03-12,10,0,1,180,0,9,0
Letonia,2020-03-13,17,0,1,180,7,16,0
Letonia,2020-03-14,26,0,1,180,9,25,0
Letonia,2020-03-15,30,0,1,180,4,29,0
Letonia,2020-03-16,34,0,1,180,4,33,0
Letonia,2020-03-17,49,0,1,180,15,48,0
Letonia,2020-03-18,71,0,1,180,22,70,0
Letonia,2020-03-19,86,0,1,180,15,85,0
Letonia,2020-03-20,111,0,1,180,25,110,0
Letonia,2020-03-21,124,0,1,180,13,123,0
Letonia,2020-03-22,139,0,1,180,15,138,0
Letonia,2020-03-23,180,0,1,180,41,179,0
Líbano,2020-01-22,0,0,0,267,NA,0,NaN
Líbano,2020-01-23,0,0,0,267,0,0,NaN
Líbano,2020-01-24,0,0,0,267,0,0,NaN
Líbano,2020-01-25,0,0,0,267,0,0,NaN
Líbano,2020-01-26,0,0,0,267,0,0,NaN
Líbano,2020-01-27,0,0,0,267,0,0,NaN
Líbano,2020-01-28,0,0,0,267,0,0,NaN
Líbano,2020-01-29,0,0,0,267,0,0,NaN
Líbano,2020-01-30,0,0,0,267,0,0,NaN
Líbano,2020-01-31,0,0,0,267,0,0,NaN
Líbano,2020-02-01,0,0,0,267,0,0,NaN
Líbano,2020-02-02,0,0,0,267,0,0,NaN
Líbano,2020-02-03,0,0,0,267,0,0,NaN
Líbano,2020-02-04,0,0,0,267,0,0,NaN
Líbano,2020-02-05,0,0,0,267,0,0,NaN
Líbano,2020-02-06,0,0,0,267,0,0,NaN
Líbano,2020-02-07,0,0,0,267,0,0,NaN
Líbano,2020-02-08,0,0,0,267,0,0,NaN
Líbano,2020-02-09,0,0,0,267,0,0,NaN
Líbano,2020-02-10,0,0,0,267,0,0,NaN
Líbano,2020-02-11,0,0,0,267,0,0,NaN
Líbano,2020-02-12,0,0,0,267,0,0,NaN
Líbano,2020-02-13,0,0,0,267,0,0,NaN
Líbano,2020-02-14,0,0,0,267,0,0,NaN
Líbano,2020-02-15,0,0,0,267,0,0,NaN
Líbano,2020-02-16,0,0,0,267,0,0,NaN
Líbano,2020-02-17,0,0,0,267,0,0,NaN
Líbano,2020-02-18,0,0,0,267,0,0,NaN
Líbano,2020-02-19,0,0,0,267,0,0,NaN
Líbano,2020-02-20,0,0,0,267,0,0,NaN
Líbano,2020-02-21,1,0,0,267,1,1,0
Líbano,2020-02-22,1,0,0,267,0,1,0
Líbano,2020-02-23,1,0,0,267,0,1,0
Líbano,2020-02-24,1,0,0,267,0,1,0
Líbano,2020-02-25,1,0,0,267,0,1,0
Líbano,2020-02-26,2,0,0,267,1,2,0
Líbano,2020-02-27,2,0,0,267,0,2,0
Líbano,2020-02-28,2,0,0,267,0,2,0
Líbano,2020-02-29,4,0,0,267,2,4,0
Líbano,2020-03-01,10,0,0,267,6,10,0
Líbano,2020-03-02,13,0,0,267,3,13,0
Líbano,2020-03-03,13,0,0,267,0,13,0
Líbano,2020-03-04,13,0,1,267,0,12,0
Líbano,2020-03-05,16,0,1,267,3,15,0
Líbano,2020-03-06,22,0,1,267,6,21,0
Líbano,2020-03-07,22,0,1,267,0,21,0
Líbano,2020-03-08,32,0,1,267,10,31,0
Líbano,2020-03-09,32,0,1,267,0,31,0
Líbano,2020-03-10,41,1,1,267,9,39,2.44
Líbano,2020-03-11,61,3,1,267,20,57,4.92
Líbano,2020-03-12,61,3,1,267,0,57,4.92
Líbano,2020-03-13,77,3,1,267,16,73,3.9
Líbano,2020-03-14,93,3,1,267,16,89,3.23
Líbano,2020-03-15,110,3,1,267,17,106,2.73
Líbano,2020-03-16,110,3,1,267,0,106,2.73
Líbano,2020-03-17,120,3,3,267,10,114,2.5
Líbano,2020-03-18,133,3,3,267,13,127,2.26
Líbano,2020-03-19,157,4,4,267,24,149,2.55
Líbano,2020-03-20,163,4,4,267,6,155,2.45
Líbano,2020-03-21,187,4,4,267,24,179,2.14
Líbano,2020-03-22,248,4,8,267,61,236,1.61
Líbano,2020-03-23,267,4,8,267,19,255,1.5
Liberia,2020-01-22,0,0,0,3,NA,0,NaN
Liberia,2020-01-23,0,0,0,3,0,0,NaN
Liberia,2020-01-24,0,0,0,3,0,0,NaN
Liberia,2020-01-25,0,0,0,3,0,0,NaN
Liberia,2020-01-26,0,0,0,3,0,0,NaN
Liberia,2020-01-27,0,0,0,3,0,0,NaN
Liberia,2020-01-28,0,0,0,3,0,0,NaN
Liberia,2020-01-29,0,0,0,3,0,0,NaN
Liberia,2020-01-30,0,0,0,3,0,0,NaN
Liberia,2020-01-31,0,0,0,3,0,0,NaN
Liberia,2020-02-01,0,0,0,3,0,0,NaN
Liberia,2020-02-02,0,0,0,3,0,0,NaN
Liberia,2020-02-03,0,0,0,3,0,0,NaN
Liberia,2020-02-04,0,0,0,3,0,0,NaN
Liberia,2020-02-05,0,0,0,3,0,0,NaN
Liberia,2020-02-06,0,0,0,3,0,0,NaN
Liberia,2020-02-07,0,0,0,3,0,0,NaN
Liberia,2020-02-08,0,0,0,3,0,0,NaN
Liberia,2020-02-09,0,0,0,3,0,0,NaN
Liberia,2020-02-10,0,0,0,3,0,0,NaN
Liberia,2020-02-11,0,0,0,3,0,0,NaN
Liberia,2020-02-12,0,0,0,3,0,0,NaN
Liberia,2020-02-13,0,0,0,3,0,0,NaN
Liberia,2020-02-14,0,0,0,3,0,0,NaN
Liberia,2020-02-15,0,0,0,3,0,0,NaN
Liberia,2020-02-16,0,0,0,3,0,0,NaN
Liberia,2020-02-17,0,0,0,3,0,0,NaN
Liberia,2020-02-18,0,0,0,3,0,0,NaN
Liberia,2020-02-19,0,0,0,3,0,0,NaN
Liberia,2020-02-20,0,0,0,3,0,0,NaN
Liberia,2020-02-21,0,0,0,3,0,0,NaN
Liberia,2020-02-22,0,0,0,3,0,0,NaN
Liberia,2020-02-23,0,0,0,3,0,0,NaN
Liberia,2020-02-24,0,0,0,3,0,0,NaN
Liberia,2020-02-25,0,0,0,3,0,0,NaN
Liberia,2020-02-26,0,0,0,3,0,0,NaN
Liberia,2020-02-27,0,0,0,3,0,0,NaN
Liberia,2020-02-28,0,0,0,3,0,0,NaN
Liberia,2020-02-29,0,0,0,3,0,0,NaN
Liberia,2020-03-01,0,0,0,3,0,0,NaN
Liberia,2020-03-02,0,0,0,3,0,0,NaN
Liberia,2020-03-03,0,0,0,3,0,0,NaN
Liberia,2020-03-04,0,0,0,3,0,0,NaN
Liberia,2020-03-05,0,0,0,3,0,0,NaN
Liberia,2020-03-06,0,0,0,3,0,0,NaN
Liberia,2020-03-07,0,0,0,3,0,0,NaN
Liberia,2020-03-08,0,0,0,3,0,0,NaN
Liberia,2020-03-09,0,0,0,3,0,0,NaN
Liberia,2020-03-10,0,0,0,3,0,0,NaN
Liberia,2020-03-11,0,0,0,3,0,0,NaN
Liberia,2020-03-12,0,0,0,3,0,0,NaN
Liberia,2020-03-13,0,0,0,3,0,0,NaN
Liberia,2020-03-14,0,0,0,3,0,0,NaN
Liberia,2020-03-15,0,0,0,3,0,0,NaN
Liberia,2020-03-16,1,0,0,3,1,1,0
Liberia,2020-03-17,1,0,0,3,0,1,0
Liberia,2020-03-18,2,0,0,3,1,2,0
Liberia,2020-03-19,2,0,0,3,0,2,0
Liberia,2020-03-20,2,0,0,3,0,2,0
Liberia,2020-03-21,3,0,0,3,1,3,0
Liberia,2020-03-22,3,0,0,3,0,3,0
Liberia,2020-03-23,3,0,0,3,0,3,0
Liechtenstein,2020-01-22,0,0,0,51,NA,0,NaN
Liechtenstein,2020-01-23,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-24,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-25,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-26,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-27,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-28,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-29,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-30,0,0,0,51,0,0,NaN
Liechtenstein,2020-01-31,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-01,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-02,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-03,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-04,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-05,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-06,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-07,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-08,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-09,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-10,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-11,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-12,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-13,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-14,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-15,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-16,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-17,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-18,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-19,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-20,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-21,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-22,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-23,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-24,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-25,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-26,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-27,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-28,0,0,0,51,0,0,NaN
Liechtenstein,2020-02-29,0,0,0,51,0,0,NaN
Liechtenstein,2020-03-01,0,0,0,51,0,0,NaN
Liechtenstein,2020-03-02,0,0,0,51,0,0,NaN
Liechtenstein,2020-03-03,0,0,0,51,0,0,NaN
Liechtenstein,2020-03-04,1,0,0,51,1,1,0
Liechtenstein,2020-03-05,1,0,0,51,0,1,0
Liechtenstein,2020-03-06,1,0,0,51,0,1,0
Liechtenstein,2020-03-07,1,0,0,51,0,1,0
Liechtenstein,2020-03-08,1,0,0,51,0,1,0
Liechtenstein,2020-03-09,1,0,0,51,0,1,0
Liechtenstein,2020-03-10,1,0,0,51,0,1,0
Liechtenstein,2020-03-11,1,0,0,51,0,1,0
Liechtenstein,2020-03-12,1,0,0,51,0,1,0
Liechtenstein,2020-03-13,1,0,0,51,0,1,0
Liechtenstein,2020-03-14,4,0,0,51,3,4,0
Liechtenstein,2020-03-15,4,0,0,51,0,4,0
Liechtenstein,2020-03-16,4,0,0,51,0,4,0
Liechtenstein,2020-03-17,7,0,0,51,3,7,0
Liechtenstein,2020-03-18,28,0,0,51,21,28,0
Liechtenstein,2020-03-19,28,0,0,51,0,28,0
Liechtenstein,2020-03-20,28,0,0,51,0,28,0
Liechtenstein,2020-03-21,37,0,0,51,9,37,0
Liechtenstein,2020-03-22,37,0,0,51,0,37,0
Liechtenstein,2020-03-23,51,0,0,51,14,51,0
Lituania,2020-01-22,0,0,0,179,NA,0,NaN
Lituania,2020-01-23,0,0,0,179,0,0,NaN
Lituania,2020-01-24,0,0,0,179,0,0,NaN
Lituania,2020-01-25,0,0,0,179,0,0,NaN
Lituania,2020-01-26,0,0,0,179,0,0,NaN
Lituania,2020-01-27,0,0,0,179,0,0,NaN
Lituania,2020-01-28,0,0,0,179,0,0,NaN
Lituania,2020-01-29,0,0,0,179,0,0,NaN
Lituania,2020-01-30,0,0,0,179,0,0,NaN
Lituania,2020-01-31,0,0,0,179,0,0,NaN
Lituania,2020-02-01,0,0,0,179,0,0,NaN
Lituania,2020-02-02,0,0,0,179,0,0,NaN
Lituania,2020-02-03,0,0,0,179,0,0,NaN
Lituania,2020-02-04,0,0,0,179,0,0,NaN
Lituania,2020-02-05,0,0,0,179,0,0,NaN
Lituania,2020-02-06,0,0,0,179,0,0,NaN
Lituania,2020-02-07,0,0,0,179,0,0,NaN
Lituania,2020-02-08,0,0,0,179,0,0,NaN
Lituania,2020-02-09,0,0,0,179,0,0,NaN
Lituania,2020-02-10,0,0,0,179,0,0,NaN
Lituania,2020-02-11,0,0,0,179,0,0,NaN
Lituania,2020-02-12,0,0,0,179,0,0,NaN
Lituania,2020-02-13,0,0,0,179,0,0,NaN
Lituania,2020-02-14,0,0,0,179,0,0,NaN
Lituania,2020-02-15,0,0,0,179,0,0,NaN
Lituania,2020-02-16,0,0,0,179,0,0,NaN
Lituania,2020-02-17,0,0,0,179,0,0,NaN
Lituania,2020-02-18,0,0,0,179,0,0,NaN
Lituania,2020-02-19,0,0,0,179,0,0,NaN
Lituania,2020-02-20,0,0,0,179,0,0,NaN
Lituania,2020-02-21,0,0,0,179,0,0,NaN
Lituania,2020-02-22,0,0,0,179,0,0,NaN
Lituania,2020-02-23,0,0,0,179,0,0,NaN
Lituania,2020-02-24,0,0,0,179,0,0,NaN
Lituania,2020-02-25,0,0,0,179,0,0,NaN
Lituania,2020-02-26,0,0,0,179,0,0,NaN
Lituania,2020-02-27,0,0,0,179,0,0,NaN
Lituania,2020-02-28,1,0,0,179,1,1,0
Lituania,2020-02-29,1,0,0,179,0,1,0
Lituania,2020-03-01,1,0,0,179,0,1,0
Lituania,2020-03-02,1,0,0,179,0,1,0
Lituania,2020-03-03,1,0,0,179,0,1,0
Lituania,2020-03-04,1,0,0,179,0,1,0
Lituania,2020-03-05,1,0,0,179,0,1,0
Lituania,2020-03-06,1,0,0,179,0,1,0
Lituania,2020-03-07,1,0,0,179,0,1,0
Lituania,2020-03-08,1,0,0,179,0,1,0
Lituania,2020-03-09,1,0,0,179,0,1,0
Lituania,2020-03-10,1,0,0,179,0,1,0
Lituania,2020-03-11,3,0,0,179,2,3,0
Lituania,2020-03-12,3,0,0,179,0,3,0
Lituania,2020-03-13,6,0,0,179,3,6,0
Lituania,2020-03-14,8,0,0,179,2,8,0
Lituania,2020-03-15,12,0,1,179,4,11,0
Lituania,2020-03-16,17,0,1,179,5,16,0
Lituania,2020-03-17,25,0,1,179,8,24,0
Lituania,2020-03-18,27,0,1,179,2,26,0
Lituania,2020-03-19,36,0,1,179,9,35,0
Lituania,2020-03-20,49,0,1,179,13,48,0
Lituania,2020-03-21,83,1,1,179,34,81,1.2
Lituania,2020-03-22,143,1,1,179,60,141,0.7
Lituania,2020-03-23,179,1,1,179,36,177,0.56
Luxemburgo,2020-01-22,0,0,0,875,NA,0,NaN
Luxemburgo,2020-01-23,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-24,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-25,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-26,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-27,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-28,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-29,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-30,0,0,0,875,0,0,NaN
Luxemburgo,2020-01-31,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-01,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-02,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-03,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-04,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-05,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-06,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-07,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-08,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-09,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-10,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-11,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-12,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-13,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-14,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-15,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-16,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-17,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-18,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-19,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-20,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-21,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-22,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-23,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-24,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-25,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-26,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-27,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-28,0,0,0,875,0,0,NaN
Luxemburgo,2020-02-29,1,0,0,875,1,1,0
Luxemburgo,2020-03-01,1,0,0,875,0,1,0
Luxemburgo,2020-03-02,1,0,0,875,0,1,0
Luxemburgo,2020-03-03,1,0,0,875,0,1,0
Luxemburgo,2020-03-04,1,0,0,875,0,1,0
Luxemburgo,2020-03-05,1,0,0,875,0,1,0
Luxemburgo,2020-03-06,2,0,0,875,1,2,0
Luxemburgo,2020-03-07,2,0,0,875,0,2,0
Luxemburgo,2020-03-08,3,0,0,875,1,3,0
Luxemburgo,2020-03-09,3,0,0,875,0,3,0
Luxemburgo,2020-03-10,5,0,0,875,2,5,0
Luxemburgo,2020-03-11,7,0,0,875,2,7,0
Luxemburgo,2020-03-12,19,0,0,875,12,19,0
Luxemburgo,2020-03-13,34,0,0,875,15,34,0
Luxemburgo,2020-03-14,51,1,0,875,17,50,1.96
Luxemburgo,2020-03-15,59,1,0,875,8,58,1.69
Luxemburgo,2020-03-16,77,1,0,875,18,76,1.3
Luxemburgo,2020-03-17,140,1,0,875,63,139,0.71
Luxemburgo,2020-03-18,203,2,0,875,63,201,0.99
Luxemburgo,2020-03-19,335,4,0,875,132,331,1.19
Luxemburgo,2020-03-20,484,4,0,875,149,480,0.83
Luxemburgo,2020-03-21,670,8,0,875,186,662,1.19
Luxemburgo,2020-03-22,798,8,6,875,128,784,1
Luxemburgo,2020-03-23,875,8,6,875,77,861,0.91
Macedonia del Norte,2020-01-22,0,0,0,136,NA,0,NaN
Macedonia del Norte,2020-01-23,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-24,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-25,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-26,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-27,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-28,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-29,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-30,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-01-31,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-01,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-02,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-03,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-04,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-05,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-06,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-07,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-08,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-09,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-10,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-11,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-12,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-13,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-14,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-15,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-16,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-17,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-18,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-19,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-20,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-21,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-22,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-23,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-24,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-25,0,0,0,136,0,0,NaN
Macedonia del Norte,2020-02-26,1,0,0,136,1,1,0
Macedonia del Norte,2020-02-27,1,0,0,136,0,1,0
Macedonia del Norte,2020-02-28,1,0,0,136,0,1,0
