pais,fecha_corte,casos_confirmados,muertes,recuperados,en_tratamiento,tasa_letalidad,
Colombia,2020-02-21,0,0,0,0,NaN,
Colombia,2020-02-22,0,0,0,0,NaN,
Colombia,2020-02-23,0,0,0,0,NaN,
Colombia,2020-02-24,0,0,0,0,NaN,
Colombia,2020-02-25,0,0,0,0,NaN,
Colombia,2020-02-26,0,0,0,0,NaN,
Colombia,2020-02-27,0,0,0,0,NaN,
Colombia,2020-02-28,0,0,0,0,NaN,
Colombia,2020-02-29,0,0,0,0,NaN,
Colombia,2020-03-01,0,0,0,0,NaN,
Colombia,2020-03-02,0,0,0,0,NaN,
Colombia,2020-03-03,0,0,0,0,NaN,
Colombia,2020-03-04,0,0,0,0,NaN,
Colombia,2020-03-05,0,0,0,0,NaN,
Colombia,2020-03-06,1,0,0,1,0,
Colombia,2020-03-07,1,0,0,1,0,
Colombia,2020-03-08,1,0,0,1,0,
Colombia,2020-03-09,1,0,0,1,0,
Colombia,2020-03-10,3,0,0,3,0,
Colombia,2020-03-11,9,0,0,9,0,
Corea del Sur,2020-01-22,1,0,0,1,0,
Corea del Sur,2020-01-23,1,0,0,1,0,
Corea del Sur,2020-01-24,2,0,0,2,0,
Corea del Sur,2020-01-25,2,0,0,2,0,
Corea del Sur,2020-01-26,3,0,0,3,0,
Corea del Sur,2020-01-27,4,0,0,4,0,
Corea del Sur,2020-01-28,4,0,0,4,0,
Corea del Sur,2020-01-29,4,0,0,4,0,
Corea del Sur,2020-01-30,4,0,0,4,0,
Corea del Sur,2020-01-31,11,0,0,11,0,
Corea del Sur,2020-02-01,12,0,0,12,0,
Corea del Sur,2020-02-02,15,0,0,15,0,
Corea del Sur,2020-02-03,15,0,0,15,0,
Corea del Sur,2020-02-04,16,0,0,16,0,
Corea del Sur,2020-02-05,19,0,0,19,0,
Corea del Sur,2020-02-06,23,0,0,23,0,
Corea del Sur,2020-02-07,24,0,1,23,0,
Corea del Sur,2020-02-08,24,0,1,23,0,
Corea del Sur,2020-02-09,25,0,3,22,0,
Corea del Sur,2020-02-10,27,0,3,24,0,
Corea del Sur,2020-02-11,28,0,3,25,0,
Corea del Sur,2020-02-12,28,0,7,21,0,
Corea del Sur,2020-02-13,28,0,7,21,0,
Corea del Sur,2020-02-14,28,0,7,21,0,
Corea del Sur,2020-02-15,28,0,9,19,0,
Corea del Sur,2020-02-16,29,0,9,20,0,
Corea del Sur,2020-02-17,30,0,10,20,0,
Corea del Sur,2020-02-18,31,0,12,19,0,
Corea del Sur,2020-02-19,31,0,12,19,0,
Corea del Sur,2020-02-20,104,1,16,87,0.96,
Corea del Sur,2020-02-21,204,2,16,186,0.98,
Corea del Sur,2020-02-22,433,2,16,415,0.46,
Corea del Sur,2020-02-23,602,6,18,578,1,
Corea del Sur,2020-02-24,833,8,18,807,0.96,
Corea del Sur,2020-02-25,977,10,22,945,1.02,
Corea del Sur,2020-02-26,1261,12,22,1227,0.95,
Corea del Sur,2020-02-27,1766,13,22,1731,0.74,
Corea del Sur,2020-02-28,2337,13,22,2302,0.56,
Corea del Sur,2020-02-29,3150,16,27,3107,0.51,
Corea del Sur,2020-03-01,3736,17,30,3689,0.46,
Corea del Sur,2020-03-02,4335,28,30,4277,0.65,
Corea del Sur,2020-03-03,5186,28,30,5128,0.54,
Corea del Sur,2020-03-04,5621,35,41,5545,0.62,
Corea del Sur,2020-03-05,6088,35,41,6012,0.57,
Corea del Sur,2020-03-06,6593,42,135,6416,0.64,
Corea del Sur,2020-03-07,7041,44,135,6862,0.62,
Corea del Sur,2020-03-08,7314,50,118,7146,0.68,
Corea del Sur,2020-03-09,7478,53,118,7307,0.71,
Corea del Sur,2020-03-10,7513,54,247,7212,0.72,
Corea del Sur,2020-03-11,7755,60,288,7407,0.77,
Costa de Marfil,2020-01-22,0,0,0,0,NaN,
Costa de Marfil,2020-01-23,0,0,0,0,NaN,
Costa de Marfil,2020-01-24,0,0,0,0,NaN,
Costa de Marfil,2020-01-25,0,0,0,0,NaN,
Costa de Marfil,2020-01-26,0,0,0,0,NaN,
Costa de Marfil,2020-01-27,0,0,0,0,NaN,
Costa de Marfil,2020-01-28,0,0,0,0,NaN,
Costa de Marfil,2020-01-29,0,0,0,0,NaN,
Costa de Marfil,2020-01-30,0,0,0,0,NaN,
Costa de Marfil,2020-01-31,0,0,0,0,NaN,
Costa de Marfil,2020-02-01,0,0,0,0,NaN,
Costa de Marfil,2020-02-02,0,0,0,0,NaN,
Costa de Marfil,2020-02-03,0,0,0,0,NaN,
Costa de Marfil,2020-02-04,0,0,0,0,NaN,
Costa de Marfil,2020-02-05,0,0,0,0,NaN,
Costa de Marfil,2020-02-06,0,0,0,0,NaN,
Costa de Marfil,2020-02-07,0,0,0,0,NaN,
Costa de Marfil,2020-02-08,0,0,0,0,NaN,
Costa de Marfil,2020-02-09,0,0,0,0,NaN,
Costa de Marfil,2020-02-10,0,0,0,0,NaN,
Costa de Marfil,2020-02-11,0,0,0,0,NaN,
Costa de Marfil,2020-02-12,0,0,0,0,NaN,
Costa de Marfil,2020-02-13,0,0,0,0,NaN,
Costa de Marfil,2020-02-14,0,0,0,0,NaN,
Costa de Marfil,2020-02-15,0,0,0,0,NaN,
Costa de Marfil,2020-02-16,0,0,0,0,NaN,
Costa de Marfil,2020-02-17,0,0,0,0,NaN,
Costa de Marfil,2020-02-18,0,0,0,0,NaN,
Costa de Marfil,2020-02-19,0,0,0,0,NaN,
Costa de Marfil,2020-02-20,0,0,0,0,NaN,
Costa de Marfil,2020-02-21,0,0,0,0,NaN,
Costa de Marfil,2020-02-22,0,0,0,0,NaN,
Costa de Marfil,2020-02-23,0,0,0,0,NaN,
Costa de Marfil,2020-02-24,0,0,0,0,NaN,
Costa de Marfil,2020-02-25,0,0,0,0,NaN,
Costa de Marfil,2020-02-26,0,0,0,0,NaN,
Costa de Marfil,2020-02-27,0,0,0,0,NaN,
Costa de Marfil,2020-02-28,0,0,0,0,NaN,
Costa de Marfil,2020-02-29,0,0,0,0,NaN,
Costa de Marfil,2020-03-01,0,0,0,0,NaN,
Costa de Marfil,2020-03-02,0,0,0,0,NaN,
Costa de Marfil,2020-03-03,0,0,0,0,NaN,
Costa de Marfil,2020-03-04,0,0,0,0,NaN,
Costa de Marfil,2020-03-05,0,0,0,0,NaN,
Costa de Marfil,2020-03-06,0,0,0,0,NaN,
Costa de Marfil,2020-03-07,0,0,0,0,NaN,
Costa de Marfil,2020-03-08,0,0,0,0,NaN,
Costa de Marfil,2020-03-09,0,0,0,0,NaN,
Costa de Marfil,2020-03-10,0,0,0,0,NaN,
Costa de Marfil,2020-03-11,1,0,0,1,0,
Costa Rica,2020-01-22,0,0,0,0,NaN,
Costa Rica,2020-01-23,0,0,0,0,NaN,
Costa Rica,2020-01-24,0,0,0,0,NaN,
Costa Rica,2020-01-25,0,0,0,0,NaN,
Costa Rica,2020-01-26,0,0,0,0,NaN,
Costa Rica,2020-01-27,0,0,0,0,NaN,
Costa Rica,2020-01-28,0,0,0,0,NaN,
Costa Rica,2020-01-29,0,0,0,0,NaN,
Costa Rica,2020-01-30,0,0,0,0,NaN,
Costa Rica,2020-01-31,0,0,0,0,NaN,
Costa Rica,2020-02-01,0,0,0,0,NaN,
Costa Rica,2020-02-02,0,0,0,0,NaN,
Costa Rica,2020-02-03,0,0,0,0,NaN,
Costa Rica,2020-02-04,0,0,0,0,NaN,
Costa Rica,2020-02-05,0,0,0,0,NaN,
Costa Rica,2020-02-06,0,0,0,0,NaN,
Costa Rica,2020-02-07,0,0,0,0,NaN,
Costa Rica,2020-02-08,0,0,0,0,NaN,
Costa Rica,2020-02-09,0,0,0,0,NaN,
Costa Rica,2020-02-10,0,0,0,0,NaN,
Costa Rica,2020-02-11,0,0,0,0,NaN,
Costa Rica,2020-02-12,0,0,0,0,NaN,
Costa Rica,2020-02-13,0,0,0,0,NaN,
Costa Rica,2020-02-14,0,0,0,0,NaN,
Costa Rica,2020-02-15,0,0,0,0,NaN,
Costa Rica,2020-02-16,0,0,0,0,NaN,
Costa Rica,2020-02-17,0,0,0,0,NaN,
Costa Rica,2020-02-18,0,0,0,0,NaN,
Costa Rica,2020-02-19,0,0,0,0,NaN,
Costa Rica,2020-02-20,0,0,0,0,NaN,
Costa Rica,2020-02-21,0,0,0,0,NaN,
Costa Rica,2020-02-22,0,0,0,0,NaN,
Costa Rica,2020-02-23,0,0,0,0,NaN,
Costa Rica,2020-02-24,0,0,0,0,NaN,
Costa Rica,2020-02-25,0,0,0,0,NaN,
Costa Rica,2020-02-26,0,0,0,0,NaN,
Costa Rica,2020-02-27,0,0,0,0,NaN,
Costa Rica,2020-02-28,0,0,0,0,NaN,
Costa Rica,2020-02-29,0,0,0,0,NaN,
Costa Rica,2020-03-01,0,0,0,0,NaN,
Costa Rica,2020-03-02,0,0,0,0,NaN,
Costa Rica,2020-03-03,0,0,0,0,NaN,
Costa Rica,2020-03-04,0,0,0,0,NaN,
Costa Rica,2020-03-05,0,0,0,0,NaN,
Costa Rica,2020-03-06,1,0,0,1,0,
Costa Rica,2020-03-07,1,0,0,1,0,
Costa Rica,2020-03-08,5,0,0,5,0,
Costa Rica,2020-03-09,9,0,0,9,0,
Costa Rica,2020-03-10,9,0,0,9,0,
Costa Rica,2020-03-11,13,0,0,13,0,
Croacia,2020-01-22,0,0,0,0,NaN,
Croacia,2020-01-23,0,0,0,0,NaN,
Croacia,2020-01-24,0,0,0,0,NaN,
Croacia,2020-01-25,0,0,0,0,NaN,
Croacia,2020-01-26,0,0,0,0,NaN,
Croacia,2020-01-27,0,0,0,0,NaN,
Croacia,2020-01-28,0,0,0,0,NaN,
Croacia,2020-01-29,0,0,0,0,NaN,
Croacia,2020-01-30,0,0,0,0,NaN,
Croacia,2020-01-31,0,0,0,0,NaN,
Croacia,2020-02-01,0,0,0,0,NaN,
Croacia,2020-02-02,0,0,0,0,NaN,
Croacia,2020-02-03,0,0,0,0,NaN,
Croacia,2020-02-04,0,0,0,0,NaN,
Croacia,2020-02-05,0,0,0,0,NaN,
Croacia,2020-02-06,0,0,0,0,NaN,
Croacia,2020-02-07,0,0,0,0,NaN,
Croacia,2020-02-08,0,0,0,0,NaN,
Croacia,2020-02-09,0,0,0,0,NaN,
Croacia,2020-02-10,0,0,0,0,NaN,
Croacia,2020-02-11,0,0,0,0,NaN,
Croacia,2020-02-12,0,0,0,0,NaN,
Croacia,2020-02-13,0,0,0,0,NaN,
Croacia,2020-02-14,0,0,0,0,NaN,
Croacia,2020-02-15,0,0,0,0,NaN,
Croacia,2020-02-16,0,0,0,0,NaN,
Croacia,2020-02-17,0,0,0,0,NaN,
Croacia,2020-02-18,0,0,0,0,NaN,
Croacia,2020-02-19,0,0,0,0,NaN,
Croacia,2020-02-20,0,0,0,0,NaN,
Croacia,2020-02-21,0,0,0,0,NaN,
Croacia,2020-02-22,0,0,0,0,NaN,
Croacia,2020-02-23,0,0,0,0,NaN,
Croacia,2020-02-24,0,0,0,0,NaN,
Croacia,2020-02-25,1,0,0,1,0,
Croacia,2020-02-26,3,0,0,3,0,
Croacia,2020-02-27,3,0,0,3,0,
Croacia,2020-02-28,5,0,0,5,0,
Croacia,2020-02-29,6,0,0,6,0,
Croacia,2020-03-01,7,0,0,7,0,
Croacia,2020-03-02,7,0,0,7,0,
Croacia,2020-03-03,9,0,0,9,0,
Croacia,2020-03-04,10,0,0,10,0,
Croacia,2020-03-05,10,0,0,10,0,
Croacia,2020-03-06,11,0,0,11,0,
Croacia,2020-03-07,12,0,0,12,0,
Croacia,2020-03-08,12,0,0,12,0,
Croacia,2020-03-09,12,0,0,12,0,
Croacia,2020-03-10,14,0,0,14,0,
Croacia,2020-03-11,19,0,0,19,0,
Crucero Diamond Princess,2020-01-22,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-23,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-24,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-25,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-26,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-27,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-28,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-29,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-30,0,0,0,0,NaN,
Crucero Diamond Princess,2020-01-31,0,0,0,0,NaN,
Crucero Diamond Princess,2020-02-01,0,0,0,0,NaN,
Crucero Diamond Princess,2020-02-02,0,0,0,0,NaN,
Crucero Diamond Princess,2020-02-03,0,0,0,0,NaN,
Crucero Diamond Princess,2020-02-04,0,0,0,0,NaN,
Crucero Diamond Princess,2020-02-05,0,0,0,0,NaN,
Crucero Diamond Princess,2020-02-06,0,0,0,0,NaN,
Crucero Diamond Princess,2020-02-07,61,0,0,61,0,
Crucero Diamond Princess,2020-02-08,61,0,0,61,0,
Crucero Diamond Princess,2020-02-09,64,0,0,64,0,
Crucero Diamond Princess,2020-02-10,135,0,0,135,0,
Crucero Diamond Princess,2020-02-11,135,0,0,135,0,
Crucero Diamond Princess,2020-02-12,175,0,0,175,0,
Crucero Diamond Princess,2020-02-13,175,0,0,175,0,
Crucero Diamond Princess,2020-02-14,218,0,0,218,0,
Crucero Diamond Princess,2020-02-15,285,0,0,285,0,
Crucero Diamond Princess,2020-02-16,355,0,0,355,0,
Crucero Diamond Princess,2020-02-17,454,0,0,454,0,
Crucero Diamond Princess,2020-02-18,542,0,0,542,0,
Crucero Diamond Princess,2020-02-19,621,0,1,620,0,
Crucero Diamond Princess,2020-02-20,634,2,1,631,0.32,
Crucero Diamond Princess,2020-02-21,634,2,1,631,0.32,
Crucero Diamond Princess,2020-02-22,634,2,1,631,0.32,
Crucero Diamond Princess,2020-02-23,691,3,0,688,0.43,
Crucero Diamond Princess,2020-02-24,727,3,0,724,0.41,
Crucero Diamond Princess,2020-02-25,727,3,0,724,0.41,
Crucero Diamond Princess,2020-02-26,747,4,10,733,0.54,
Crucero Diamond Princess,2020-02-27,747,4,10,733,0.54,
Crucero Diamond Princess,2020-02-28,749,6,10,733,0.8,
Crucero Diamond Princess,2020-02-29,749,6,10,733,0.8,
Crucero Diamond Princess,2020-03-01,749,6,10,733,0.8,
Crucero Diamond Princess,2020-03-02,750,6,10,734,0.8,
Crucero Diamond Princess,2020-03-03,751,6,10,735,0.8,
Crucero Diamond Princess,2020-03-04,751,6,10,735,0.8,
Crucero Diamond Princess,2020-03-05,751,6,10,735,0.8,
Crucero Diamond Princess,2020-03-06,741,6,40,695,0.81,
Crucero Diamond Princess,2020-03-07,741,6,40,695,0.81,
Crucero Diamond Princess,2020-03-08,741,6,40,695,0.81,
Crucero Diamond Princess,2020-03-09,741,6,40,695,0.81,
Crucero Diamond Princess,2020-03-10,742,6,40,696,0.81,
Crucero Diamond Princess,2020-03-11,742,7,325,410,0.94,
Dinamarca,2020-01-22,0,0,0,0,NaN,
Dinamarca,2020-01-23,0,0,0,0,NaN,
Dinamarca,2020-01-24,0,0,0,0,NaN,
Dinamarca,2020-01-25,0,0,0,0,NaN,
Dinamarca,2020-01-26,0,0,0,0,NaN,
Dinamarca,2020-01-27,0,0,0,0,NaN,
Dinamarca,2020-01-28,0,0,0,0,NaN,
Dinamarca,2020-01-29,0,0,0,0,NaN,
Dinamarca,2020-01-30,0,0,0,0,NaN,
Dinamarca,2020-01-31,0,0,0,0,NaN,
Dinamarca,2020-02-01,0,0,0,0,NaN,
Dinamarca,2020-02-02,0,0,0,0,NaN,
Dinamarca,2020-02-03,0,0,0,0,NaN,
Dinamarca,2020-02-04,0,0,0,0,NaN,
Dinamarca,2020-02-05,0,0,0,0,NaN,
Dinamarca,2020-02-06,0,0,0,0,NaN,
Dinamarca,2020-02-07,0,0,0,0,NaN,
Dinamarca,2020-02-08,0,0,0,0,NaN,
Dinamarca,2020-02-09,0,0,0,0,NaN,
Dinamarca,2020-02-10,0,0,0,0,NaN,
Dinamarca,2020-02-11,0,0,0,0,NaN,
Dinamarca,2020-02-12,0,0,0,0,NaN,
Dinamarca,2020-02-13,0,0,0,0,NaN,
Dinamarca,2020-02-14,0,0,0,0,NaN,
Dinamarca,2020-02-15,0,0,0,0,NaN,
Dinamarca,2020-02-16,0,0,0,0,NaN,
Dinamarca,2020-02-17,0,0,0,0,NaN,
Dinamarca,2020-02-18,0,0,0,0,NaN,
Dinamarca,2020-02-19,0,0,0,0,NaN,
Dinamarca,2020-02-20,0,0,0,0,NaN,
Dinamarca,2020-02-21,0,0,0,0,NaN,
Dinamarca,2020-02-22,0,0,0,0,NaN,
Dinamarca,2020-02-23,0,0,0,0,NaN,
Dinamarca,2020-02-24,0,0,0,0,NaN,
Dinamarca,2020-02-25,0,0,0,0,NaN,
Dinamarca,2020-02-26,0,0,0,0,NaN,
Dinamarca,2020-02-27,1,0,0,1,0,
Dinamarca,2020-02-28,1,0,0,1,0,
Dinamarca,2020-02-29,3,0,0,3,0,
Dinamarca,2020-03-01,4,0,0,4,0,
Dinamarca,2020-03-02,4,0,0,4,0,
Dinamarca,2020-03-03,6,0,0,6,0,
Dinamarca,2020-03-04,10,0,0,10,0,
Dinamarca,2020-03-05,10,0,0,10,0,
Dinamarca,2020-03-06,23,0,1,22,0,
Dinamarca,2020-03-07,23,0,1,22,0,
Dinamarca,2020-03-08,35,0,1,34,0,
Dinamarca,2020-03-09,90,0,1,89,0,
Dinamarca,2020-03-10,262,0,1,261,0,
Dinamarca,2020-03-11,444,0,1,443,0,
EAU,2020-01-22,0,0,0,0,NaN,
EAU,2020-01-23,0,0,0,0,NaN,
EAU,2020-01-24,0,0,0,0,NaN,
EAU,2020-01-25,0,0,0,0,NaN,
EAU,2020-01-26,0,0,0,0,NaN,
EAU,2020-01-27,0,0,0,0,NaN,
EAU,2020-01-28,0,0,0,0,NaN,
EAU,2020-01-29,4,0,0,4,0,
EAU,2020-01-30,4,0,0,4,0,
EAU,2020-01-31,4,0,0,4,0,
EAU,2020-02-01,4,0,0,4,0,
EAU,2020-02-02,5,0,0,5,0,
EAU,2020-02-03,5,0,0,5,0,
EAU,2020-02-04,5,0,0,5,0,
EAU,2020-02-05,5,0,0,5,0,
EAU,2020-02-06,5,0,0,5,0,
EAU,2020-02-07,5,0,0,5,0,
EAU,2020-02-08,7,0,0,7,0,
EAU,2020-02-09,7,0,0,7,0,
EAU,2020-02-10,8,0,0,8,0,
EAU,2020-02-11,8,0,0,8,0,
EAU,2020-02-12,8,0,1,7,0,
EAU,2020-02-13,8,0,1,7,0,
EAU,2020-02-14,8,0,1,7,0,
EAU,2020-02-15,8,0,3,5,0,
EAU,2020-02-16,9,0,4,5,0,
EAU,2020-02-17,9,0,4,5,0,
EAU,2020-02-18,9,0,4,5,0,
EAU,2020-02-19,9,0,4,5,0,
EAU,2020-02-20,9,0,4,5,0,
EAU,2020-02-21,9,0,4,5,0,
EAU,2020-02-22,13,0,4,9,0,
EAU,2020-02-23,13,0,4,9,0,
EAU,2020-02-24,13,0,4,9,0,
EAU,2020-02-25,13,0,4,9,0,
EAU,2020-02-26,13,0,4,9,0,
EAU,2020-02-27,13,0,4,9,0,
EAU,2020-02-28,19,0,5,14,0,
EAU,2020-02-29,21,0,5,16,0,
EAU,2020-03-01,21,0,5,16,0,
EAU,2020-03-02,21,0,5,16,0,
EAU,2020-03-03,27,0,5,22,0,
EAU,2020-03-04,27,0,5,22,0,
EAU,2020-03-05,29,0,5,24,0,
EAU,2020-03-06,29,0,5,24,0,
EAU,2020-03-07,45,0,7,38,0,
EAU,2020-03-08,45,0,7,38,0,
EAU,2020-03-09,45,0,7,38,0,
EAU,2020-03-10,74,0,12,62,0,
EAU,2020-03-11,74,0,17,57,0,
Ecuador,2020-01-22,0,0,0,0,NaN,
Ecuador,2020-01-23,0,0,0,0,NaN,
Ecuador,2020-01-24,0,0,0,0,NaN,
Ecuador,2020-01-25,0,0,0,0,NaN,
Ecuador,2020-01-26,0,0,0,0,NaN,
Ecuador,2020-01-27,0,0,0,0,NaN,
Ecuador,2020-01-28,0,0,0,0,NaN,
Ecuador,2020-01-29,0,0,0,0,NaN,
Ecuador,2020-01-30,0,0,0,0,NaN,
Ecuador,2020-01-31,0,0,0,0,NaN,
Ecuador,2020-02-01,0,0,0,0,NaN,
Ecuador,2020-02-02,0,0,0,0,NaN,
Ecuador,2020-02-03,0,0,0,0,NaN,
Ecuador,2020-02-04,0,0,0,0,NaN,
Ecuador,2020-02-05,0,0,0,0,NaN,
Ecuador,2020-02-06,0,0,0,0,NaN,
Ecuador,2020-02-07,0,0,0,0,NaN,
Ecuador,2020-02-08,0,0,0,0,NaN,
Ecuador,2020-02-09,0,0,0,0,NaN,
Ecuador,2020-02-10,0,0,0,0,NaN,
Ecuador,2020-02-11,0,0,0,0,NaN,
Ecuador,2020-02-12,0,0,0,0,NaN,
Ecuador,2020-02-13,0,0,0,0,NaN,
Ecuador,2020-02-14,0,0,0,0,NaN,
Ecuador,2020-02-15,0,0,0,0,NaN,
Ecuador,2020-02-16,0,0,0,0,NaN,
Ecuador,2020-02-17,0,0,0,0,NaN,
Ecuador,2020-02-18,0,0,0,0,NaN,
Ecuador,2020-02-19,0,0,0,0,NaN,
Ecuador,2020-02-20,0,0,0,0,NaN,
Ecuador,2020-02-21,0,0,0,0,NaN,
Ecuador,2020-02-22,0,0,0,0,NaN,
Ecuador,2020-02-23,0,0,0,0,NaN,
Ecuador,2020-02-24,0,0,0,0,NaN,
Ecuador,2020-02-25,0,0,0,0,NaN,
Ecuador,2020-02-26,0,0,0,0,NaN,
Ecuador,2020-02-27,0,0,0,0,NaN,
Ecuador,2020-02-28,0,0,0,0,NaN,
Ecuador,2020-02-29,0,0,0,0,NaN,
Ecuador,2020-03-01,6,0,0,6,0,
Ecuador,2020-03-02,6,0,0,6,0,
Ecuador,2020-03-03,7,0,0,7,0,
Ecuador,2020-03-04,10,0,0,10,0,
Ecuador,2020-03-05,13,0,0,13,0,
Ecuador,2020-03-06,13,0,0,13,0,
Ecuador,2020-03-07,13,0,0,13,0,
Ecuador,2020-03-08,14,0,0,14,0,
Ecuador,2020-03-09,15,0,0,15,0,
Ecuador,2020-03-10,15,0,0,15,0,
Ecuador,2020-03-11,17,0,0,17,0,
EEUU,2020-01-22,1,0,0,1,0,
EEUU,2020-01-23,1,0,0,1,0,
EEUU,2020-01-24,2,0,0,2,0,
EEUU,2020-01-25,2,0,0,2,0,
EEUU,2020-01-26,5,0,0,5,0,
EEUU,2020-01-27,5,0,0,5,0,
EEUU,2020-01-28,5,0,0,5,0,
EEUU,2020-01-29,5,0,0,5,0,
EEUU,2020-01-30,5,0,0,5,0,
EEUU,2020-01-31,7,0,0,7,0,
EEUU,2020-02-01,8,0,0,8,0,
EEUU,2020-02-02,8,0,0,8,0,
EEUU,2020-02-03,11,0,0,11,0,
EEUU,2020-02-04,11,0,0,11,0,
EEUU,2020-02-05,11,0,0,11,0,
EEUU,2020-02-06,11,0,0,11,0,
EEUU,2020-02-07,11,0,0,11,0,
EEUU,2020-02-08,11,0,0,11,0,
EEUU,2020-02-09,11,0,3,8,0,
EEUU,2020-02-10,11,0,3,8,0,
EEUU,2020-02-11,12,0,3,9,0,
EEUU,2020-02-12,12,0,3,9,0,
EEUU,2020-02-13,13,0,3,10,0,
EEUU,2020-02-14,13,0,3,10,0,
EEUU,2020-02-15,13,0,3,10,0,
EEUU,2020-02-16,13,0,3,10,0,
EEUU,2020-02-17,13,0,3,10,0,
EEUU,2020-02-18,13,0,3,10,0,
EEUU,2020-02-19,13,0,3,10,0,
EEUU,2020-02-20,13,0,3,10,0,
EEUU,2020-02-21,15,0,5,10,0,
EEUU,2020-02-22,15,0,5,10,0,
EEUU,2020-02-23,15,0,5,10,0,
EEUU,2020-02-24,15,0,5,10,0,
EEUU,2020-02-25,15,0,6,9,0,
EEUU,2020-02-26,15,0,6,9,0,
EEUU,2020-02-27,16,0,6,10,0,
EEUU,2020-02-28,16,0,7,9,0,
EEUU,2020-02-29,24,1,7,16,4.17,
EEUU,2020-03-01,30,1,7,22,3.33,
EEUU,2020-03-02,53,6,7,40,11.32,
EEUU,2020-03-03,73,7,7,59,9.59,
EEUU,2020-03-04,104,11,7,86,10.58,
EEUU,2020-03-05,172,12,7,153,6.98,
EEUU,2020-03-06,222,14,7,201,6.31,
EEUU,2020-03-07,358,17,7,334,4.75,
EEUU,2020-03-08,473,21,7,445,4.44,
EEUU,2020-03-09,605,22,8,575,3.64,Ajustado manualmente
EEUU,2020-03-10,959,28,8,923,2.92,Ajustado manualmente
EEUU,2020-03-11,1235,36,8,1191,2.91,
Egipto,2020-01-22,0,0,0,0,NaN,
Egipto,2020-01-23,0,0,0,0,NaN,
Egipto,2020-01-24,0,0,0,0,NaN,
Egipto,2020-01-25,0,0,0,0,NaN,
Egipto,2020-01-26,0,0,0,0,NaN,
Egipto,2020-01-27,0,0,0,0,NaN,
Egipto,2020-01-28,0,0,0,0,NaN,
Egipto,2020-01-29,0,0,0,0,NaN,
Egipto,2020-01-30,0,0,0,0,NaN,
Egipto,2020-01-31,0,0,0,0,NaN,
Egipto,2020-02-01,0,0,0,0,NaN,
Egipto,2020-02-02,0,0,0,0,NaN,
Egipto,2020-02-03,0,0,0,0,NaN,
Egipto,2020-02-04,0,0,0,0,NaN,
Egipto,2020-02-05,0,0,0,0,NaN,
Egipto,2020-02-06,0,0,0,0,NaN,
Egipto,2020-02-07,0,0,0,0,NaN,
Egipto,2020-02-08,0,0,0,0,NaN,
Egipto,2020-02-09,0,0,0,0,NaN,
Egipto,2020-02-10,0,0,0,0,NaN,
Egipto,2020-02-11,0,0,0,0,NaN,
Egipto,2020-02-12,0,0,0,0,NaN,
Egipto,2020-02-13,0,0,0,0,NaN,
Egipto,2020-02-14,1,0,0,1,0,
Egipto,2020-02-15,1,0,0,1,0,
Egipto,2020-02-16,1,0,0,1,0,
Egipto,2020-02-17,1,0,0,1,0,
Egipto,2020-02-18,1,0,0,1,0,
Egipto,2020-02-19,1,0,0,1,0,
Egipto,2020-02-20,1,0,0,1,0,
Egipto,2020-02-21,1,0,0,1,0,
Egipto,2020-02-22,1,0,0,1,0,
Egipto,2020-02-23,1,0,0,1,0,
Egipto,2020-02-24,1,0,0,1,0,
Egipto,2020-02-25,1,0,0,1,0,
Egipto,2020-02-26,1,0,0,1,0,
Egipto,2020-02-27,1,0,0,1,0,
Egipto,2020-02-28,1,0,1,0,0,
Egipto,2020-02-29,1,0,1,0,0,
Egipto,2020-03-01,2,0,1,1,0,
Egipto,2020-03-02,2,0,1,1,0,
Egipto,2020-03-03,2,0,1,1,0,
Egipto,2020-03-04,2,0,1,1,0,
Egipto,2020-03-05,3,0,1,2,0,
Egipto,2020-03-06,15,0,1,14,0,
Egipto,2020-03-07,15,0,1,14,0,
Egipto,2020-03-08,49,1,1,47,2.04,
Egipto,2020-03-09,55,1,1,53,1.82,
Egipto,2020-03-10,59,1,1,57,1.69,
Egipto,2020-03-11,60,1,27,32,1.67,
Eslovaquia,2020-01-22,0,0,0,0,NaN,
Eslovaquia,2020-01-23,0,0,0,0,NaN,
Eslovaquia,2020-01-24,0,0,0,0,NaN,
Eslovaquia,2020-01-25,0,0,0,0,NaN,
Eslovaquia,2020-01-26,0,0,0,0,NaN,
Eslovaquia,2020-01-27,0,0,0,0,NaN,
Eslovaquia,2020-01-28,0,0,0,0,NaN,
Eslovaquia,2020-01-29,0,0,0,0,NaN,
Eslovaquia,2020-01-30,0,0,0,0,NaN,
Eslovaquia,2020-01-31,0,0,0,0,NaN,
Eslovaquia,2020-02-01,0,0,0,0,NaN,
Eslovaquia,2020-02-02,0,0,0,0,NaN,
Eslovaquia,2020-02-03,0,0,0,0,NaN,
Eslovaquia,2020-02-04,0,0,0,0,NaN,
